GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	F8WID3	Myc	involved_in	GO:0030728	ovulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09416|ensembl:ENSRNOP00000006188	10090	Ensembl		P
UniProtKB	G3UXT8	Bag6	involved_in	GO:0007283	spermatogenesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	G3UYE8	Boll	involved_in	GO:0007283	spermatogenesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	G3UYQ2	Bag6	involved_in	GO:0007283	spermatogenesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	G3UZT6	Bag6	involved_in	GO:0007283	spermatogenesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	G3X8T0	Mov10l1	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BXT6|ensembl:ENSP00000262794	10090	Ensembl		P
UniProtKB	G3X8T0	Mov10l1	involved_in	GO:0007281	germ cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9BXT6|ensembl:ENSP00000262794	10090	Ensembl		P
UniProtKB	G5E8M4	Ggn	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031400	10090	InterPro		P
UniProtKB	G5E8Z2	Taf4b	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	G5E8Z2	Taf4b	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	H3BLJ4	4430402I18Rik	involved_in	GO:0007283	spermatogenesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042769	10090	InterPro		P
UniProtKB	I6L9F2	Arhgap33os	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039339	10090	InterPro		P
UniProtKB	I7HFT9	H1f6	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06349|ensembl:ENSRNOP00000070024	10090	Ensembl		P
UniProtKB	J3KMI0	Gm20815	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3KMI7	Gm20822	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3KMI9	Gm21719	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3KML6	Gm20830	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3KMR5	Gm21858	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3KMU1	Gm28490	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QJX2	Gm21477	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QK38	Gm21244	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QM67	Gm20825	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QM72	Gm20834	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QME2	Gm20914	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QMK7	Gm21721	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QML3	Btbd35f29	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QMQ9	Gm20873	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QMS5	Btbd35f2	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QMV3	Gm21778	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QMW9	Btbd35f6	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QMZ8	Gm21854	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QN17	Gm20918	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QN64	Btbd35f22	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QN84	Gm21812	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QNE0	Gm21117	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QNI1	Gm21209	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QNP1	Gm20773	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QNQ0	Spin2e	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QNQ5	Btbd35f24	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	J3QNV4	Gm20736	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QNY0	Gm21760	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QNZ6	Gm21874	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QP49	Gm20795	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QPJ2	Gm20821	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QPK8	Gm21118	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QPU0	Spin2f	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QPW0	Gm21865	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	J3QPX2	Ssty1	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QPZ4	Gm20812	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	J3QQ23	Gm21310	involved_in	GO:0007276	gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003671	10090	InterPro		P
UniProtKB	K4PWM5	Diaph2	involved_in	GO:0007292	female gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027644	10090	InterPro		P
UniProtKB	K7QD41	Ptk2b	involved_in	GO:0001556	oocyte maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70600|ensembl:ENSRNOP00000031615	10090	Ensembl		P
UniProtKB	L7MU81	Btbd35f17	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	L7MU83	Btbd35f18	involved_in	GO:0007281	germ cell development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043380	10090	InterPro		P
UniProtKB	L7MUB7	Xlr4c	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	L7MUF1	Gm6121	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	M0QWY2	Tex15	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026616	10090	InterPro		P
UniProtKB	O08550	Kmt2b	acts_upstream_of_or_within	GO:0030728	ovulation	ECO:0000315	IMP	PMID:20808952	MGI:MGI:3056522,MGI:MGI:3623309	10090	MGI		P
UniProtKB	O08550	Kmt2b	acts_upstream_of_or_within	GO:0030728	ovulation	ECO:0000315	IMP	PMID:20808952	MGI:MGI:2176052,MGI:MGI:3623309	10090	MGI		P
UniProtKB	O08550	Kmt2b	acts_upstream_of_or_within	GO:0009994	oocyte differentiation	ECO:0000315	IMP	PMID:20808952	MGI:MGI:3056522,MGI:MGI:3623309	10090	MGI	results_in_acquisition_of_features_of(CL:0000023)	P
UniProtKB	O08550	Kmt2b	acts_upstream_of_or_within	GO:0009994	oocyte differentiation	ECO:0000315	IMP	PMID:20808952	MGI:MGI:2176052,MGI:MGI:3623309	10090	MGI	results_in_acquisition_of_features_of(CL:0000023)	P
UniProtKB	O08749	Dld	acts_upstream_of_or_within	GO:0048240	sperm capacitation	ECO:0000314	IDA	PMID:15888450		10090	MGI		P
UniProtKB	O08785	Clock	involved_in	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:22900038		10090	UniProt		P
UniProtKB	O08807	Prdx4	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:19105792	MGI:MGI:3848347	10090	MGI		P
UniProtKB	O08849	Rgs2	involved_in	GO:0030728	ovulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHX0|ensembl:ENSRNOP00000005156	10090	Ensembl		P
UniProtKB	O08849	Rgs2	involved_in	GO:0007283	spermatogenesis	ECO:0000270	IEP	PMID:14581517		10090	BHF-UCL		P
UniProtKB	O08859	Tnfaip6	involved_in	GO:0030728	ovulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:M0R4G8|ensembl:ENSRNOP00000064253	10090	Ensembl		P
UniProtKB	O08983	Hps1	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:30786955		10090	MGI		P
UniProtKB	O09035	Dbil5	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56702|ensembl:ENSRNOP00000010227	10090	Ensembl		P
UniProtKB	O09107	Insl3	acts_upstream_of_or_within	GO:0001556	oocyte maturation	ECO:0000266	ISO	GO_REF:0000096	RGD:620117	10090	MGI		P
UniProtKB	O35126	Atn1	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:19681162	MGI:MGI:4360645	10090	MGI		P
UniProtKB	O35594	Ift81	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	O35594	Ift81	involved_in	GO:0007283	spermatogenesis	ECO:0000270	IEP	PMID:12549821		10090	UniProt		P
UniProtKB	O35598	Adam10	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q10743|ensembl:ENSRNOP00000073306	10090	Ensembl		P
UniProtKB	O35608	Angpt2	involved_in	GO:0007281	germ cell development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35462|ensembl:ENSRNOP00000022774	10090	Ensembl		P
UniProtKB	O35914	Bnc1	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	O35969	Gamt	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:15028668	MGI:MGI:3044282	10090	MGI		P
UniProtKB	O54689	Ccr6	involved_in	GO:0060474	positive regulation of flagellated sperm motility involved in capacitation	ECO:0000314	IDA	PMID:23765988		10090	UniProt		P
UniProtKB	O54689	Ccr6	acts_upstream_of_or_within	GO:0060474	positive regulation of flagellated sperm motility involved in capacitation	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P51684	10090	MGI		P
UniProtKB	O54689	Ccr6	involved_in	GO:0060474	positive regulation of flagellated sperm motility involved in capacitation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51684|ensembl:ENSP00000343952	10090	Ensembl		P
UniProtKB	O54785	Limk2	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:11784110	MGI:MGI:2180767	10090	MGI		P
UniProtKB	O54833	Csnk2a2	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B4F7A9|ensembl:ENSRNOP00000016386	10090	Ensembl		P
UniProtKB	O54863	Tssk2	involved_in	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:18533145		10090	UniProt		P
UniProtKB	O54863	Tssk2	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	O54918	Bcl2l11	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000316	IGI	PMID:16270031	MGI:MGI:1206591	10090	MGI		P
UniProtKB	O54967	Tnk2	involved_in	GO:0007286	spermatid development	ECO:0000316	IGI	PMID:23562806	UniProtKB:Q8MRP0	10090	UniProt		P
UniProtKB	O55047	Tlk2	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	O55131	Septin7	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	O55208	Figla	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	O70146	Tesk1	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63572|ensembl:ENSRNOP00000071965	10090	Ensembl		P
UniProtKB	O70250	Pgam2	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P16290|ensembl:ENSRNOP00000018227	10090	Ensembl		P
UniProtKB	O70325	Gpx4	involved_in	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:25922076		10090	UniProt		P
UniProtKB	O70325	Gpx4	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000314	IDA	PMID:11344099		10090	MGI		P
UniProtKB	O70337	Bik	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000316	IGI	PMID:16270031	MGI:MGI:1197519	10090	MGI		P
UniProtKB	O70566	Diaph2	involved_in	GO:0007292	female gamete generation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027644	10090	InterPro		P
UniProtKB	O70566	Diaph2	involved_in	GO:0048477	oogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0896	10090	UniProt		P
UniProtKB	O70576	Stag3	acts_upstream_of_or_within	GO:0007066	female meiosis sister chromatid cohesion	ECO:0000250	ISS	PMID:10698974		10090	MGI		P
UniProtKB	O70576	Stag3	acts_upstream_of_or_within	GO:0007065	male meiosis sister chromatid cohesion	ECO:0000250	ISS	PMID:10698974		10090	MGI		P
UniProtKB	O88412	Zfp105	involved_in	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:20186958		10090	UniProt		P
UniProtKB	O88412	Zfp105	involved_in	GO:0007283	spermatogenesis	ECO:0000270	IEP	PMID:9716663		10090	UniProt		P
UniProtKB	O88445	Aurkc	involved_in	GO:0007283	spermatogenesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030613	10090	InterPro		P
UniProtKB	O88445	Aurkc	involved_in	GO:0048599	oocyte development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030613	10090	InterPro		P
UniProtKB	O88508	Dnmt3a	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:11934864	MGI:MGI:2182412	10090	MGI		P
UniProtKB	O88508	Dnmt3a	involved_in	GO:0043046	DNA methylation involved in gamete generation	ECO:0000315	IMP	PMID:15215868		10090	UniProt		P
UniProtKB	O88735	Map7	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:10837026	MGI:MGI:2148221	10090	MGI		P
UniProtKB	O88735	Map7	acts_upstream_of_or_within	GO:0007281	germ cell development	ECO:0000315	IMP	PMID:10837026	MGI:MGI:2148221	10090	MGI	results_in_development_of(CL:0000586)	P
UniProtKB	O88898	Tp63	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JJP6|ensembl:ENSRNOP00000033463	10090	Ensembl		P
UniProtKB	O88907	Pias1	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:G3V9T0|ensembl:ENSRNOP00000059152	10090	Ensembl		P
UniProtKB	P02319	Prm1	involved_in	GO:0007283	spermatogenesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000221	10090	InterPro		P
UniProtKB	P02319	Prm1	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	P02319	Prm1	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:11326282	MGI:MGI:3039794	10090	MGI	occurs_in(EMAPA:17972),occurs_in(CL:0000018)	P
UniProtKB	P02772	Afp	acts_upstream_of_or_within	GO:0001542	ovulation from ovarian follicle	ECO:0000315	IMP	PMID:12297623	MGI:MGI:2388722	10090	MGI		P
UniProtKB	P04202	Tgfb1	acts_upstream_of_or_within	GO:0008354	germ cell migration	ECO:0000314	IDA	PMID:15993878		10090	MGI	results_in_movement_of(CL:0000670)	P
UniProtKB	P05132	Prkaca	involved_in	GO:0048240	sperm capacitation	ECO:0000314	IDA	PMID:19560455		10090	UniProt		P
UniProtKB	P05480	Src	acts_upstream_of_or_within	GO:0048477	oogenesis	ECO:0000315	IMP	PMID:16007215	MGI:MGI:1857247	10090	MGI		P
UniProtKB	P05531	Xlr	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109542|MGI:MGI:1922390|PANTHER:PTN001064565|UniProtKB:Q8IZU3	10090	GO_Central		P
UniProtKB	P05532	Kit	involved_in	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:20536544		10090	UniProt		P
UniProtKB	P05532	Kit	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:18308723	MGI:MGI:1856232	10090	MGI	occurs_in(CL:0000018)	P
UniProtKB	P05532	Kit	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000266	ISO	GO_REF:0000096	RGD:620568	10090	MGI		P
UniProtKB	P05532	Kit	acts_upstream_of_or_within	GO:0008354	germ cell migration	ECO:0000266	ISO	GO_REF:0000096	RGD:620568	10090	MGI		P
UniProtKB	P05532	Kit	acts_upstream_of_or_within	GO:0007281	germ cell development	ECO:0000304	TAS	PMID:12140361		10090	MGI		P
UniProtKB	P05532	Kit	involved_in	GO:0007283	spermatogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63116|ensembl:ENSRNOP00000003050	10090	Ensembl		P
UniProtKB	P05532	Kit	involved_in	GO:0008354	germ cell migration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63116|ensembl:ENSRNOP00000003050	10090	Ensembl		P
UniProtKB	P06797	Ctsl	involved_in	GO:0007283	spermatogenesis	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P07154	10090	BHF-UCL		P
UniProtKB	P07903	Ercc1	acts_upstream_of_or_within	GO:0048477	oogenesis	ECO:0000315	IMP	PMID:12466203	MGI:MGI:2158940	10090	MGI		P
UniProtKB	P07903	Ercc1	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:12466203	MGI:MGI:2158940	10090	MGI		P
UniProtKB	P07903	Ercc1	acts_upstream_of_or_within	GO:0007281	germ cell development	ECO:0000315	IMP	PMID:17912366	MGI:MGI:2158940|MGI:MGI:3617449	10090	MGI	occurs_in(EMAPA:17972),results_in_development_of(CL:0000015)	P
UniProtKB	P07978	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:97766|PANTHER:PTN000482059	10090	GO_Central		P
UniProtKB	P07978	Prm2	involved_in	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:12620939		10090	UniProt		P
UniProtKB	P07978	Prm2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000492	10090	InterPro		P
UniProtKB	P07978	Prm2	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	P07978	Prm2	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:11326282	MGI:MGI:3039800	10090	MGI	occurs_in(EMAPA:17972),occurs_in(CL:0000018)	P
UniProtKB	P08228	Sod1	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:16036348	MGI:MGI:1857873	10090	MGI		P
UniProtKB	P09036	Spink1	acts_upstream_of_or_within	GO:0048240	sperm capacitation	ECO:0000314	IDA	PMID:22228629		10090	MGI		P
UniProtKB	P09055	Itgb1	acts_upstream_of_or_within	GO:0008354	germ cell migration	ECO:0000315	IMP	PMID:10079228	MGI:MGI:2154538	10090	MGI	occurs_in(EMAPA:16859),results_in_movement_of(CL:0000670)	P
UniProtKB	P09470	Ace	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:17135368	MGI:MGI:1857115	10090	MGI		P
UniProtKB	P09631	Hoxa9	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000316	IGI	PMID:23760953	MGI:MGI:96171|MGI:MGI:96172	10090	MGI		P
UniProtKB	P0C7L0	Wipf3	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	P0CG49	Ubb	acts_upstream_of_or_within	GO:0007144	female meiosis I	ECO:0000315	IMP	PMID:18070917	MGI:MGI:3774112	10090	MGI	occurs_in(CL:0000023)	P
UniProtKB	P0CG49	Ubb	acts_upstream_of_or_within	GO:0007141	male meiosis I	ECO:0000315	IMP	PMID:18070917	MGI:MGI:3774112	10090	MGI	occurs_in(CL:0000017)	P
UniProtKB	P0CW70	Dpy19l2	involved_in	GO:0007286	spermatid development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2444662|PANTHER:PTN001266831|UniProtKB:Q6NUT2	10090	GO_Central		P
UniProtKB	P0CW70	Dpy19l2	involved_in	GO:0007286	spermatid development	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030042	10090	InterPro		P
UniProtKB	P0CW70	Dpy19l2	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	P0CW70	Dpy19l2	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000315	IMP	PMID:22764053	MGI:MGI:5007114	10090	MGI	results_in_development_of(CL:0000019)	P
UniProtKB	P0CW70	Dpy19l2	acts_upstream_of_or_within	GO:0007286	spermatid development	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q6NUT2	10090	MGI		P
UniProtKB	P0CW70	Dpy19l2	involved_in	GO:0007286	spermatid development	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6NUT2|ensembl:ENSP00000315988	10090	Ensembl		P
UniProtKB	P0DOY1	Dnmt3c	acts_upstream_of	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:28854222		10090	UniProt		P
UniProtKB	P0DOY1	Dnmt3c	acts_upstream_of	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:27856912		10090	UniProt		P
UniProtKB	P0DOY1	Dnmt3c	involved_in	GO:0043046	DNA methylation involved in gamete generation	ECO:0000315	IMP	PMID:27856912		10090	UniProt		P
UniProtKB	P0DOY1	Dnmt3c	acts_upstream_of	GO:0007141	male meiosis I	ECO:0000315	IMP	PMID:27856912		10090	UniProt		P
UniProtKB	P0DOY1	Dnmt3c	involved_in	GO:0007283	spermatogenesis	ECO:0000322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0744	10090	UniProt		P
UniProtKB	P0DOY1	Dnmt3c	acts_upstream_of_or_within	GO:0007283	spermatogenesis	ECO:0000315	IMP	PMID:27856912		10090	MGI		P
UniProtKB	P10417	Bcl2	acts_upstream_of_or_within	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:7628407	MGI:MGI:1857134	10090	MGI	occurs_in(EMAPA:30755),results_in_development_of(CL:0000023)	P
UniProtKB	P10761	Zp3	involved_in	GO:0035803	egg coat formation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:99215|PANTHER:PTN000171662	10090	GO_Central		P
UniProtKB	P10761	Zp3	involved_in	GO:0035803	egg coat formation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040196	10090	InterPro		P
UniProtKB	P10761	Zp3	involved_in	GO:0048599	oocyte development	ECO:0000315	IMP	PMID:18420282		10090	UniProt		P
